,Dollar,Ibovespa,Selic
2015-10-20,3.8877999782562256,47077.0,14.25
2015-10-21,3.9022998809814453,47026.0,14.25
2015-10-22,3.9367001056671143,47772.0,14.25
2015-10-23,3.9022998809814453,47597.0,14.25
2015-10-26,3.8756000995635986,47209.0,14.25
2015-10-27,3.903899908065796,47043.0,14.25
2015-10-28,3.8833999633789062,46741.0,14.25
2015-10-29,3.897200107574463,45628.0,14.25
2015-10-30,3.8447000980377197,45869.0,14.25
2015-11-02,3.8513998985290527,,14.25
2015-11-03,3.8701999187469482,48054.0,14.25
2015-11-04,3.7671000957489014,47710.0,14.25
2015-11-05,3.795599937438965,48047.0,14.25
2015-11-06,3.780100107192993,46919.0,14.25
2015-11-09,3.7662999629974365,46195.0,14.25
2015-11-10,3.799099922180176,46179.0,14.25
2015-11-11,3.7453999519348145,47065.0,14.25
2015-11-12,3.7629001140594482,46884.0,14.25
2015-11-13,3.766900062561035,46517.0,14.25
2015-11-16,3.84060001373291,46847.0,14.25
2015-11-17,3.8255999088287354,47248.0,14.25
2015-11-18,3.808300018310547,47436.0,14.25
2015-11-19,3.7671000957489014,48139.0,14.25
2015-11-20,3.761199951171875,,14.25
2015-11-23,3.6995999813079834,48150.0,14.25
2015-11-24,3.7288999557495117,48284.0,14.25
2015-11-25,3.696199893951416,46867.0,14.25
2015-11-26,3.7393999099731445,47146.0,14.25
2015-11-27,3.7383999824523926,45873.0,14.25
2015-11-30,3.841399908065796,45120.0,14.25
2015-12-01,3.8666000366210938,45047.0,14.25
2015-12-02,3.850600004196167,44915.0,14.25
2015-12-03,3.8322999477386475,46393.0,14.25
2015-12-04,3.7558999061584473,45361.0,14.25
2015-12-07,3.750999927520752,45223.0,14.25
2015-12-08,3.759500026702881,44443.0,14.25
2015-12-09,3.814500093460083,46108.0,14.25
2015-12-10,3.7427000999450684,45631.0,14.25
2015-12-11,3.807800054550171,45263.0,14.25
2015-12-14,3.812700033187866,44747.0,14.25
2015-12-15,3.884399890899658,44872.0,14.25
2015-12-16,3.905900001525879,45016.0,14.25
2015-12-17,3.892899990081787,45261.0,14.25
2015-12-18,3.876300096511841,43911.0,14.25
2015-12-21,3.9783999919891357,43200.0,14.25
2015-12-22,4.01140022277832,43470.0,14.25
2015-12-23,3.9851999282836914,44015.0,14.25
2015-12-24,3.940999984741211,,14.25
2015-12-25,3.9130001068115234,,14.25
2015-12-28,3.9082000255584717,43764.0,14.25
2015-12-29,3.85509991645813,43654.0,14.25
2015-12-30,3.8640999794006348,43350.0,14.25
2015-12-31,3.956700086593628,,14.25
2016-01-01,3.950000047683716,,14.25
2016-01-04,3.9491000175476074,42141.0,14.25
2016-01-05,4.037300109863281,42419.0,14.25
2016-01-06,4.026899814605713,41773.0,14.25
2016-01-07,4.019899845123291,40695.0,14.25
2016-01-08,4.041500091552734,40612.0,14.25
2016-01-11,3.9932000637054443,39950.0,14.25
2016-01-12,4.0503997802734375,39514.0,14.25
2016-01-13,4.025199890136719,38944.0,14.25
2016-01-14,4.014100074768066,39500.0,14.25
2016-01-15,4.005899906158447,38569.0,14.25
2016-01-18,4.004300117492676,37937.0,14.25
2016-01-19,4.052299976348877,38057.0,14.25
2016-01-20,4.0584001541137695,37645.0,14.25
2016-01-21,4.101399898529053,37717.0,14.25
2016-01-22,4.153500080108643,38031.0,14.25
2016-01-25,4.0894999504089355,,14.25
2016-01-26,4.087900161743164,37497.0,14.25
2016-01-27,4.06689977645874,38376.0,14.25
2016-01-28,4.104899883270264,38630.0,14.25
2016-01-29,4.066999912261963,40406.0,14.25
2016-02-01,3.9971001148223877,40570.0,14.25
2016-02-02,3.959700107574463,38596.0,14.25
2016-02-03,3.985300064086914,39589.0,14.25
2016-02-04,3.8922998905181885,40822.0,14.25
2016-02-05,3.886199951171875,40592.0,14.25
2016-02-08,3.8984999656677246,,14.25
2016-02-09,3.8915998935699463,,14.25
2016-02-10,3.881500005722046,40377.0,14.25
2016-02-11,3.926300048828125,39318.0,14.25
2016-02-12,3.987499952316284,39808.0,14.25
2016-02-15,3.9681999683380127,40093.0,14.25
2016-02-16,3.994999885559082,40948.0,14.25
2016-02-17,4.0625,41631.0,14.25
2016-02-18,3.9809000492095947,41478.0,14.25
2016-02-19,4.024600028991699,41543.0,14.25
2016-02-22,4.01639986038208,43235.0,14.25
2016-02-23,3.9428000450134277,42521.0,14.25
2016-02-24,3.9535000324249268,42085.0,14.25
2016-02-25,3.954400062561035,41888.0,14.25
2016-02-26,3.951900005340576,41593.0,14.25
2016-02-29,3.9646999835968018,42794.0,14.25
2016-03-01,4.012899875640869,44122.0,14.25
2016-03-02,3.921999931335449,44893.0,14.25
2016-03-03,3.8893001079559326,47193.0,14.25
2016-03-04,3.796099901199341,49085.0,14.25
2016-03-07,3.7688000202178955,49246.0,14.25
2016-03-08,3.781100034713745,49102.0,14.25
2016-03-09,3.752700090408325,48665.0,14.25
2016-03-10,3.6768999099731445,49571.0,14.25
2016-03-11,3.614000082015991,49639.0,14.25
2016-03-14,3.571700096130371,48867.0,14.25
2016-03-15,3.6549999713897705,47130.0,14.25
2016-03-16,3.7623000144958496,47763.0,14.25
2016-03-17,3.736599922180176,50914.0,14.25
2016-03-18,3.6205999851226807,50815.0,14.25
2016-03-21,3.6210999488830566,51172.0,14.25
2016-03-22,3.612600088119507,51010.0,14.25
2016-03-23,3.5778000354766846,49690.0,14.25
2016-03-24,3.6800999641418457,49657.0,14.25
2016-03-25,3.6772000789642334,,14.25
2016-03-28,3.683500051498413,50838.0,14.25
2016-03-29,3.6772000789642334,51155.0,14.25
2016-03-30,3.6349000930786133,51249.0,14.25
2016-03-31,3.596100091934204,50055.0,14.25
2016-04-01,3.5864999294281006,50562.0,14.25
2016-04-04,3.5485999584198,48780.0,14.25
2016-04-05,3.6171998977661133,49054.0,14.25
2016-04-06,3.6737000942230225,48096.0,14.25
2016-04-07,3.636399984359741,48513.0,14.25
2016-04-08,3.6826000213623047,50293.0,14.25
2016-04-11,3.586199998855591,50165.0,14.25
2016-04-12,3.4885001182556152,52002.0,14.25
2016-04-13,3.4825000762939453,53150.0,14.25
2016-04-14,3.493499994277954,52411.0,14.25
2016-04-15,3.4725000858306885,53228.0,14.25
2016-04-18,3.5309998989105225,52894.0,14.25
2016-04-19,3.6098999977111816,53710.0,14.25
2016-04-20,3.5253000259399414,53631.0,14.25
2016-04-21,3.524399995803833,,14.25
2016-04-22,3.524399995803833,52908.0,14.25
2016-04-25,3.562299966812134,51862.0,14.25
2016-04-26,3.5504000186920166,53083.0,14.25
2016-04-27,3.52020001411438,54478.0,14.25
2016-04-28,3.5215001106262207,54312.0,14.25
2016-04-29,3.4797000885009766,53911.0,14.25
2016-05-02,3.432800054550171,53562.0,14.25
2016-05-03,3.496500015258789,52260.0,14.25
2016-05-04,3.5548999309539795,52553.0,14.25
2016-05-05,3.5453999042510986,51671.0,14.25
2016-05-06,3.533099889755249,51718.0,14.25
2016-05-09,3.499000072479248,50990.0,14.25
2016-05-10,3.513000011444092,53071.0,14.25
2016-05-11,3.470400094985962,52764.0,14.25
2016-05-12,3.447000026702881,53241.0,14.25
2016-05-13,3.477099895477295,51804.0,14.25
2016-05-16,3.5302000045776367,51803.0,14.25
2016-05-17,3.494499921798706,50839.0,14.25
2016-05-18,3.4860999584198,50562.0,14.25
2016-05-19,3.558500051498413,50133.0,14.25
2016-05-20,3.5608999729156494,49723.0,14.25
2016-05-23,3.557300090789795,49330.0,14.25
2016-05-24,3.566499948501587,49345.0,14.25
2016-05-25,3.5673000812530518,49483.0,14.25
2016-05-26,3.576900005340576,,14.25
2016-05-27,3.58270001411438,49051.0,14.25
2016-05-30,3.6089000701904297,48964.0,14.25
2016-05-31,3.5673999786376953,48472.0,14.25
2016-06-01,3.583199977874756,49013.0,14.25
2016-06-02,3.5910000801086426,49887.0,14.25
2016-06-03,3.5801000595092773,50619.0,14.25
2016-06-06,3.5244998931884766,50432.0,14.25
2016-06-07,3.484499931335449,50488.0,14.25
2016-06-08,3.4349000453948975,51629.0,14.25
2016-06-09,3.3575000762939453,51118.0,14.25
2016-06-10,3.395900011062622,49422.0,14.25
2016-06-13,3.415800094604492,49661.0,14.25
2016-06-14,3.477299928665161,48648.0,14.25
2016-06-15,3.475100040435791,48915.0,14.25
2016-06-16,3.4693000316619873,49412.0,14.25
2016-06-17,3.461199998855591,49534.0,14.25
2016-06-20,3.4128000736236572,50329.0,14.25
2016-06-21,3.391700029373169,50838.0,14.25
2016-06-22,3.412100076675415,50156.0,14.25
2016-06-23,3.374300003051758,51560.0,14.25
2016-06-24,3.3369998931884766,50105.0,14.25
2016-06-27,3.3677000999450684,49246.0,14.25
2016-06-28,3.3893001079559326,50007.0,14.25
2016-06-29,3.302500009536743,51002.0,14.25
2016-06-30,3.237600088119507,51527.0,14.25
2016-07-01,3.205899953842163,52233.0,14.25
2016-07-04,3.230600118637085,52569.0,14.25
2016-07-05,3.2885000705718994,51842.0,14.25
2016-07-06,3.299099922180176,51902.0,14.25
2016-07-07,3.3269999027252197,52015.0,14.25
2016-07-08,3.3610999584198,53141.0,14.25
2016-07-11,3.2976999282836914,53960.0,14.25
2016-07-12,3.3071999549865723,54256.0,14.25
2016-07-13,3.2934999465942383,54598.0,14.25
2016-07-14,3.2616000175476074,55481.0,14.25
2016-07-15,3.2483999729156494,55578.0,14.25
2016-07-18,3.276599884033203,56484.0,14.25
2016-07-19,3.2493999004364014,56698.0,14.25
2016-07-20,3.2479000091552734,56578.0,14.25
2016-07-21,3.252700090408325,56641.0,14.25
2016-07-22,3.2685999870300293,57002.0,14.25
2016-07-25,3.251499891281128,56873.0,14.25
2016-07-26,3.282099962234497,56783.0,14.25
2016-07-27,3.2699999809265137,56853.0,14.25
2016-07-28,3.2585999965667725,56667.0,14.25
2016-07-29,3.281899929046631,57308.0,14.25
2016-08-01,3.2462000846862793,56756.0,14.25
2016-08-02,3.2583999633789062,56162.0,14.25
2016-08-03,3.2527999877929688,57077.0,14.25
2016-08-04,3.234600067138672,57594.0,14.25
2016-08-05,3.1868999004364014,57661.0,14.25
2016-08-08,3.1607000827789307,57635.0,14.25
2016-08-09,3.168600082397461,57689.0,14.25
2016-08-10,3.142899990081787,56920.0,14.25
2016-08-11,3.1247000694274902,58300.0,14.25
2016-08-12,3.1389999389648438,58298.0,14.25
2016-08-15,3.190500020980835,59146.0,14.25
2016-08-16,3.184799909591675,58855.0,14.25
2016-08-17,3.201200008392334,59324.0,14.25
2016-08-18,3.2047998905181885,59166.0,14.25
2016-08-19,3.2379000186920166,59099.0,14.25
2016-08-22,3.2044999599456787,57781.0,14.25
2016-08-23,3.198699951171875,58020.0,14.25
2016-08-24,3.2355000972747803,57718.0,14.25
2016-08-25,3.223299980163574,57722.0,14.25
2016-08-26,3.228300094604492,57716.0,14.25
2016-08-29,3.2641000747680664,58610.0,14.25
2016-08-30,3.22760009765625,58575.0,14.25
2016-08-31,3.236799955368042,57901.0,14.25
2016-09-01,3.2260000705718994,58236.0,14.25
2016-09-02,3.253200054168701,59616.0,14.25
2016-09-05,3.2560999393463135,59566.0,14.25
2016-09-06,3.267199993133545,60129.0,14.25
2016-09-07,3.1963000297546387,,14.25
2016-09-08,3.190700054168701,60232.0,14.25
2016-09-09,3.214900016784668,58000.0,14.25
2016-09-12,3.271699905395508,58586.0,14.25
2016-09-13,3.2469000816345215,56821.0,14.25
2016-09-14,3.3141000270843506,57059.0,14.25
2016-09-15,3.3434998989105225,57909.0,14.25
2016-09-16,3.299799919128418,57080.0,14.25
2016-09-19,3.265500068664551,57350.0,14.25
2016-09-20,3.271199941635132,57736.0,14.25
2016-09-21,3.2560999393463135,58394.0,14.25
2016-09-22,3.2095999717712402,58994.0,14.25
2016-09-23,3.2170000076293945,58697.0,14.25
2016-09-26,3.2432000637054443,58054.0,14.25
2016-09-27,3.240600109100342,58382.0,14.25
2016-09-28,3.232599973678589,59356.0,14.25
2016-09-29,3.2177999019622803,58351.0,14.25
2016-09-30,3.2592999935150146,58367.0,14.25
2016-10-03,3.2597999572753906,59461.0,14.25
2016-10-04,3.208699941635132,59339.0,14.25
2016-10-05,3.254499912261963,60254.0,14.25
2016-10-06,3.2184998989105225,60644.0,14.25
2016-10-07,3.2272000312805176,61109.0,14.25
2016-10-10,3.2193000316619873,61668.0,14.25
2016-10-11,3.202699899673462,61022.0,14.25
2016-10-12,3.1958999633789062,,14.25
2016-10-13,3.200700044631958,61119.0,14.25
2016-10-14,3.177299976348877,61767.0,14.25
2016-10-17,3.2019999027252197,62696.0,14.25
2016-10-18,3.204200029373169,63782.0,14.25
2016-10-19,3.1816999912261963,63506.0,14.25
2016-10-20,3.166100025177002,63838.0,14.0
2016-10-21,3.1391000747680664,64108.0,14.0
2016-10-24,3.148900032043457,64060.0,14.0
2016-10-25,3.124500036239624,63866.0,14.0
2016-10-26,3.1103999614715576,63826.0,14.0
2016-10-27,3.1387999057769775,64250.0,14.0
2016-10-28,3.165299892425537,64308.0,14.0
2016-10-31,3.2030999660491943,64925.0,14.0
2016-11-01,3.198199987411499,63326.0,14.0
2016-11-02,3.235100030899048,,14.0
2016-11-03,3.2525999546051025,61750.0,14.0
2016-11-04,3.2583999633789062,61598.0,14.0
2016-11-07,3.232300043106079,64052.0,14.0
2016-11-08,3.200900077819824,64158.0,14.0
2016-11-09,3.168100118637085,63258.0,14.0
2016-11-10,3.2330000400543213,61201.0,14.0
2016-11-11,3.3956000804901123,59184.0,14.0
2016-11-14,3.390000104904175,59657.0,14.0
2016-11-15,3.4402999877929688,,14.0
2016-11-16,3.441699981689453,60759.0,14.0
2016-11-17,3.450700044631958,59770.0,14.0
2016-11-18,3.4323999881744385,59962.0,14.0
2016-11-21,3.3822999000549316,61070.0,14.0
2016-11-22,3.387399911880493,61954.0,14.0
2016-11-23,3.363600015640259,61986.0,14.0
2016-11-24,3.4310998916625977,61396.0,14.0
2016-11-25,3.390700101852417,61559.0,14.0
2016-11-28,3.4210000038146973,62855.0,14.0
2016-11-29,3.4072000980377197,60987.0,14.0
2016-11-30,3.4537999629974365,61906.0,14.0
2016-12-01,3.4063000679016113,59507.0,13.75
2016-12-02,3.572999954223633,60316.0,13.75
2016-12-05,3.4746999740600586,59832.0,13.75
2016-12-06,3.4200000762939453,61088.0,13.75
2016-12-07,3.4063000679016113,61414.0,13.75
2016-12-08,3.3815999031066895,60677.0,13.75
2016-12-09,3.373699903488159,60501.0,13.75
2016-12-12,3.377000093460083,59179.0,13.75
2016-12-13,3.3373000621795654,59281.0,13.75
2016-12-14,3.334199905395508,58212.0,13.75
2016-12-15,3.36899995803833,58396.0,13.75
2016-12-16,3.3657000064849854,58389.0,13.75
2016-12-19,3.390399932861328,57111.0,13.75
2016-12-20,3.3638999462127686,57583.0,13.75
2016-12-21,3.353100061416626,57647.0,13.75
2016-12-22,3.3254001140594482,57255.0,13.75
2016-12-23,3.28629994392395,57937.0,13.75
2016-12-26,3.2695000171661377,58620.0,13.75
2016-12-27,3.2695999145507812,58697.0,13.75
2016-12-28,3.269399881362915,59782.0,13.75
2016-12-29,3.2825000286102295,60227.0,13.75
2016-12-30,3.2523000240325928,,13.75
2017-01-02,3.253200054168701,59589.0,13.75
2017-01-03,3.2839999198913574,61814.0,13.75
2017-01-04,3.2634999752044678,61589.0,13.75
2017-01-05,3.214099884033203,62071.0,13.75
2017-01-06,3.197700023651123,61665.0,13.75
2017-01-09,3.2221999168395996,61700.0,13.75
2017-01-10,3.195499897003174,62132.0,13.75
2017-01-11,3.194499969482422,62446.0,13.75
2017-01-12,3.1963000297546387,63954.0,13.0
2017-01-13,3.186800003051758,63652.0,13.0
2017-01-16,3.186800003051758,63831.0,13.0
2017-01-17,3.240499973297119,64354.0,13.0
2017-01-18,3.2098000049591064,64150.0,13.0
2017-01-19,3.229599952697754,63951.0,13.0
2017-01-20,3.1949000358581543,64521.0,13.0
2017-01-23,3.1422998905181885,65749.0,13.0
2017-01-24,3.1617000102996826,65840.0,13.0
2017-01-25,3.1686999797821045,,13.0
2017-01-26,3.1684999465942383,66191.0,13.0
2017-01-27,3.176100015640259,66034.0,13.0
2017-01-30,3.109600067138672,64302.0,13.0
2017-01-31,3.125499963760376,64671.0,13.0
2017-02-01,3.150099992752075,64836.0,13.0
2017-02-02,3.128000020980835,64578.0,13.0
2017-02-03,3.122499942779541,64954.0,13.0
2017-02-06,3.119499921798706,63993.0,13.0
2017-02-07,3.1136999130249023,64199.0,13.0
2017-02-08,3.1166999340057373,64835.0,13.0
2017-02-09,3.1159000396728516,64965.0,13.0
2017-02-10,3.1287999153137207,66125.0,13.0
2017-02-13,3.107100009918213,66968.0,13.0
2017-02-14,3.110100030899048,66713.0,13.0
2017-02-15,3.081199884414673,67976.0,13.0
2017-02-16,3.0560998916625977,67814.0,13.0
2017-02-17,3.0875000953674316,67748.0,13.0
2017-02-20,3.0954999923706055,68533.0,13.0
2017-02-21,3.0855000019073486,69052.0,13.0
2017-02-22,3.093899965286255,68590.0,13.0
2017-02-23,3.062299966812134,67461.0,12.25
2017-02-24,3.06030011177063,66662.0,12.25
2017-02-27,3.094599962234497,,12.25
2017-02-28,3.105299949645996,,12.25
2017-03-01,3.1080000400543213,66989.0,12.25
2017-03-02,3.088200092315674,65855.0,12.25
2017-03-03,3.154599905014038,66786.0,12.25
2017-03-06,3.119999885559082,66341.0,12.25
2017-03-07,3.137200117111206,65742.0,12.25
2017-03-08,3.1159000396728516,64718.0,12.25
2017-03-09,3.1593000888824463,64585.0,12.25
2017-03-10,3.1912999153137207,64675.0,12.25
2017-03-13,3.1475000381469727,65534.0,12.25
2017-03-14,3.152400016784668,64699.0,12.25
2017-03-15,3.1637001037597656,66235.0,12.25
2017-03-16,3.099900007247925,65783.0,12.25
2017-03-17,3.11929988861084,64210.0,12.25
2017-03-20,3.0866000652313232,64884.0,12.25
2017-03-21,3.071000099182129,62980.0,12.25
2017-03-22,3.0868000984191895,63521.0,12.25
2017-03-23,3.0848000049591064,63531.0,12.25
2017-03-24,3.1380999088287354,63854.0,12.25
2017-03-27,3.1096999645233154,64308.0,12.25
2017-03-28,3.125200033187866,64640.0,12.25
2017-03-29,3.138400077819824,65528.0,12.25
2017-03-30,3.1221001148223877,65266.0,12.25
2017-03-31,3.147700071334839,64984.0,12.25
2017-04-03,3.121799945831299,65211.0,12.25
2017-04-04,3.11299991607666,65769.0,12.25
2017-04-05,3.095599889755249,64775.0,12.25
2017-04-06,3.1196000576019287,64223.0,12.25
2017-04-07,3.1414999961853027,64593.0,12.25
2017-04-10,3.144700050354004,64650.0,12.25
2017-04-11,3.1317999362945557,64360.0,12.25
2017-04-12,3.1368000507354736,63892.0,12.25
2017-04-13,3.123500108718872,62826.0,11.25
2017-04-14,3.142400026321411,,11.25
2017-04-17,3.143699884414673,64335.0,11.25
2017-04-18,3.1303000450134277,64159.0,11.25
2017-04-19,3.1064999103546143,63407.0,11.25
2017-04-20,3.1482999324798584,63761.0,11.25
2017-04-21,3.1470999717712402,,11.25
2017-04-24,3.1468000411987305,64389.0,11.25
2017-04-25,3.127000093460083,65148.0,11.25
2017-04-26,3.147200107574463,64862.0,11.25
2017-04-27,3.171099901199341,64677.0,11.25
2017-04-28,3.1810998916625977,65403.0,11.25
2017-05-01,3.176100015640259,,11.25
2017-05-02,3.175100088119507,66722.0,11.25
2017-05-03,3.1501998901367188,66094.0,11.25
2017-05-04,3.162100076675415,64863.0,11.25
2017-05-05,3.1849000453948975,65710.0,11.25
2017-05-08,3.1777000427246094,65526.0,11.25
2017-05-09,3.1963999271392822,66278.0,11.25
2017-05-10,3.186800003051758,67350.0,11.25
2017-05-11,3.1656999588012695,67538.0,11.25
2017-05-12,3.1389999389648438,68222.0,11.25
2017-05-15,3.1777000427246094,68474.0,11.25
2017-05-16,3.1082000732421875,68684.0,11.25
2017-05-17,3.0957999229431152,67540.0,11.25
2017-05-18,3.1333999633789062,61597.0,11.25
2017-05-19,3.36899995803833,62639.0,11.25
2017-05-22,3.2532999515533447,61673.0,11.25
2017-05-23,3.265399932861328,62662.0,11.25
2017-05-24,3.2685999870300293,63257.0,11.25
2017-05-25,3.274199962615967,63227.0,11.25
2017-05-26,3.2734999656677246,64085.0,11.25
2017-05-29,3.1777000427246094,63761.0,11.25
2017-05-30,3.2553999423980713,63962.0,11.25
2017-05-31,3.256200075149536,62711.0,11.25
2017-06-01,3.225100040435791,62289.0,10.25
2017-06-02,3.249000072479248,62511.0,10.25
2017-06-05,3.2492001056671143,62450.0,10.25
2017-06-06,3.296099901199341,62955.0,10.25
2017-06-07,3.2760000228881836,63171.0,10.25
2017-06-08,3.2672998905181885,62756.0,10.25
2017-06-09,3.2595999240875244,62211.0,10.25
2017-06-12,3.1777000427246094,61700.0,10.25
2017-06-13,3.316699981689453,61829.0,10.25
2017-06-14,3.3143999576568604,61923.0,10.25
2017-06-15,3.272599935531616,,10.25
2017-06-16,3.2736001014709473,61626.0,10.25
2017-06-19,3.288599967956543,62014.0,10.25
2017-06-20,3.281100034713745,60766.0,10.25
2017-06-21,3.325500011444092,60762.0,10.25
2017-06-22,3.333400011062622,61272.0,10.25
2017-06-23,3.3396999835968018,61087.0,10.25
2017-06-26,3.3415000438690186,62188.0,10.25
2017-06-27,3.294800043106079,61675.0,10.25
2017-06-28,3.312000036239624,62018.0,10.25
2017-06-29,3.2795000076293945,62239.0,10.25
2017-06-30,3.3027000427246094,62900.0,10.25
2017-07-03,3.1777000427246094,63280.0,10.25
2017-07-04,3.30049991607666,63232.0,10.25
2017-07-05,3.3092000484466553,63154.0,10.25
2017-07-06,3.2869999408721924,62470.0,10.25
2017-07-07,3.297300100326538,62322.0,10.25
2017-07-10,3.1777000427246094,63025.0,10.25
2017-07-11,,63832.0,10.25
2017-07-12,3.2530999183654785,64836.0,10.25
2017-07-13,3.2067999839782715,65178.0,10.25
2017-07-14,3.2100000381469727,65436.0,10.25
2017-07-17,3.1777000427246094,65212.0,10.25
2017-07-18,3.1812000274658203,65338.0,10.25
2017-07-19,3.1526999473571777,65180.0,10.25
2017-07-20,3.147700071334839,64938.0,10.25
2017-07-21,3.1184000968933105,64684.0,10.25
2017-07-24,3.1777000427246094,65100.0,10.25
2017-07-25,3.144399881362915,65668.0,10.25
2017-07-26,3.1712000370025635,65011.0,10.25
2017-07-27,3.137500047683716,65277.0,9.25
2017-07-28,3.152600049972534,65497.0,9.25
2017-07-31,3.1777000427246094,65920.0,9.25
2017-08-01,3.1257998943328857,66516.0,9.25
2017-08-02,3.12280011177063,67136.0,9.25
2017-08-03,3.1122000217437744,66777.0,9.25
2017-08-04,3.1115000247955322,66898.0,9.25
2017-08-07,3.129300117492676,67940.0,9.25
2017-08-08,3.1242001056671143,67899.0,9.25
2017-08-09,3.1259000301361084,67671.0,9.25
2017-08-10,3.1522998809814453,66992.0,9.25
2017-08-11,3.1735999584198,67359.0,9.25
2017-08-14,3.1777000427246094,68285.0,9.25
2017-08-15,3.1872000694274902,68355.0,9.25
2017-08-16,3.16759991645813,68594.0,9.25
2017-08-17,3.151400089263916,67977.0,9.25
2017-08-18,3.17330002784729,68715.0,9.25
2017-08-21,3.1777000427246094,68635.0,9.25
2017-08-22,3.1630001068115234,70011.0,9.25
2017-08-23,3.1605000495910645,70478.0,9.25
2017-08-24,3.1393001079559326,71133.0,9.25
2017-08-25,3.1465001106262207,71074.0,9.25
2017-08-28,3.1586999893188477,71017.0,9.25
2017-08-29,3.165800094604492,71330.0,9.25
2017-08-30,3.1642000675201416,70886.0,9.25
2017-08-31,3.158799886703491,70835.0,9.25
2017-09-01,3.1459999084472656,71923.0,9.25
2017-09-04,3.1777000427246094,72129.0,9.25
2017-09-05,3.139400005340576,72151.0,9.25
2017-09-06,3.115799903869629,73412.0,9.25
2017-09-07,3.097899913787842,,9.25
2017-09-08,3.097599983215332,73079.0,8.25
2017-09-11,3.1777000427246094,74319.0,8.25
2017-09-12,3.0996999740600586,74539.0,8.25
2017-09-13,3.1219000816345215,74788.0,8.25
2017-09-14,3.1315999031066895,74657.0,8.25
2017-09-15,3.1180999279022217,75757.0,8.25
2017-09-18,3.1096999645233154,75990.0,8.25
2017-09-19,3.1349000930786133,75974.0,8.25
2017-09-20,3.1328001022338867,76004.0,8.25
2017-09-21,3.1305999755859375,75604.0,8.25
2017-09-22,3.134500026702881,75390.0,8.25
2017-09-25,3.123500108718872,74443.0,8.25
2017-09-26,3.1572999954223633,74319.0,8.25
2017-09-27,3.1638998985290527,73797.0,8.25
2017-09-28,3.1919000148773193,73567.0,8.25
2017-09-29,3.1809000968933105,74294.0,8.25
2017-10-02,3.1633999347686768,74360.0,8.25
2017-10-03,3.152899980545044,76763.0,8.25
2017-10-04,3.1407999992370605,76591.0,8.25
2017-10-05,3.13319993019104,76618.0,8.25
2017-10-06,3.152400016784668,76055.0,8.25
2017-10-09,3.1554999351501465,75727.0,8.25
2017-10-10,3.186800003051758,76897.0,8.25
2017-10-11,3.177799940109253,76660.0,8.25
2017-10-12,3.1696999073028564,,8.25
2017-10-13,3.1689999103546143,76990.0,8.25
2017-10-16,3.146199941635132,76892.0,8.25
2017-10-17,3.170300006866455,76201.0,8.25
2017-10-18,3.156100034713745,76591.0,8.25
2017-10-19,3.170099973678589,76283.0,8.25
2017-10-20,3.164900064468384,76391.0,8.25
2017-10-23,3.1909000873565674,75413.0,8.25
2017-10-24,3.2344000339508057,76350.0,8.25
2017-10-25,3.2425999641418457,76671.0,8.25
2017-10-26,3.2311999797821045,75896.0,7.5
2017-10-27,3.2864999771118164,75976.0,7.5
2017-10-30,3.234800100326538,74800.0,7.5
2017-10-31,3.2873001098632812,74308.0,7.5
2017-11-01,3.2695999145507812,73824.0,7.5
2017-11-02,3.266200065612793,,7.5
2017-11-03,3.2646000385284424,73915.0,7.5
2017-11-06,3.29259991645813,74311.0,7.5
2017-11-07,3.2479000091552734,72415.0,7.5
2017-11-08,3.2701001167297363,74363.0,7.5
2017-11-09,3.251300096511841,72931.0,7.5
2017-11-10,3.248699903488159,72166.0,7.5
2017-11-13,3.276400089263916,72475.0,7.5
2017-11-14,3.275899887084961,70827.0,7.5
2017-11-15,3.3118999004364014,,7.5
2017-11-16,,72512.0,7.5
2017-11-17,3.2706000804901123,73437.0,7.5
2017-11-20,3.254499912261963,,7.5
2017-11-21,3.253999948501587,74595.0,7.5
2017-11-22,3.2572999000549316,74519.0,7.5
2017-11-23,3.222899913787842,74487.0,7.5
2017-11-24,3.2202999591827393,74157.0,7.5
2017-11-27,3.2328999042510986,74059.0,7.5
2017-11-28,3.2263998985290527,74140.0,7.5
2017-11-29,3.209700107574463,72700.0,7.5
2017-11-30,3.244800090789795,71971.0,7.5
2017-12-01,3.271199941635132,72264.0,7.5
2017-12-04,3.2574000358581543,73090.0,7.5
2017-12-05,3.2425999641418457,72546.0,7.5
2017-12-06,3.240299940109253,73268.0,7.5
2017-12-07,3.234299898147583,72487.0,7.0
2017-12-08,3.2871999740600586,72732.0,7.0
2017-12-11,3.2878000736236572,72800.0,7.0
2017-12-12,3.303299903869629,73814.0,7.0
2017-12-13,3.303100109100342,72914.0,7.0
2017-12-14,3.3085999488830566,72429.0,7.0
2017-12-15,3.340399980545044,72608.0,7.0
2017-12-18,3.2920000553131104,73115.0,7.0
2017-12-19,3.2904999256134033,72680.0,7.0
2017-12-20,3.2885000705718994,73367.0,7.0
2017-12-21,3.2964999675750732,75133.0,7.0
2017-12-22,3.30679988861084,75187.0,7.0
2017-12-25,3.3380000591278076,,7.0
2017-12-26,3.3355000019073486,75688.0,7.0
2017-12-27,3.3097000122070312,76073.0,7.0
2017-12-28,3.3132998943328857,76402.0,7.0
2017-12-29,3.3111000061035156,76402.0,7.0
2018-01-01,3.3076000213623047,,7.0
